payment_id,customer_id,amount_inr,payment_method,failure_type,hour_of_day,minutes_since_failure,retry_count,previous_payments,previous_successes,previous_success_rate,recovered
PAY_08588,CUST_0717,627.94,card,insufficient_funds,10,1513,0,8,8,1.0,0
PAY_08589,CUST_0964,3584.22,card,network_timeout,3,959,2,9,5,0.556,0
PAY_08590,CUST_1194,1642.84,card,network_timeout,0,1788,1,5,3,0.6,0
PAY_08591,CUST_1680,734.05,card,network_timeout,2,371,0,0,0,0.75,1
PAY_08592,CUST_1865,10864.03,card,card_declined,9,353,1,9,6,0.667,0
PAY_08593,CUST_0988,12133.22,card,checkout_abandoned,7,21,0,6,2,0.333,1
PAY_08594,CUST_0642,1524.23,card,network_timeout,2,1719,1,12,5,0.417,0
PAY_08595,CUST_1547,2569.13,card,card_declined,5,671,1,10,3,0.3,0
PAY_08596,CUST_0563,1234.71,card,checkout_abandoned,23,486,0,5,5,1.0,0
PAY_08597,CUST_0373,1404.32,card,checkout_abandoned,14,405,2,0,0,0.75,0
PAY_08598,CUST_0277,727.45,card,network_timeout,23,1485,0,8,4,0.5,1
PAY_08599,CUST_0637,646.34,card,insufficient_funds,12,1024,0,11,9,0.818,0
PAY_08600,CUST_0057,7870.38,card,insufficient_funds,13,2073,1,11,4,0.364,0
PAY_08601,CUST_1664,1745.03,wallet,network_timeout,11,1487,0,5,3,0.6,1
PAY_08602,CUST_0707,1874.34,card,card_declined,11,1263,2,3,2,0.667,1
PAY_08603,CUST_0191,941.17,card,insufficient_funds,7,382,1,1,1,1.0,1
PAY_08604,CUST_1698,2095.44,upi,checkout_abandoned,23,1912,0,9,7,0.778,1
PAY_08605,CUST_2223,540.51,upi,checkout_abandoned,1,669,1,3,2,0.667,1
PAY_08606,CUST_0188,969.28,card,insufficient_funds,16,1751,2,11,9,0.818,0
PAY_08607,CUST_0559,689.33,netbanking,card_declined,21,12,2,8,8,1.0,1
PAY_08608,CUST_1920,5063.68,upi,checkout_abandoned,3,1514,1,0,0,0.75,0
PAY_08609,CUST_1994,480.11,wallet,insufficient_funds,22,1674,2,10,8,0.8,0
PAY_08610,CUST_1069,700.76,wallet,card_declined,5,162,0,3,1,0.333,0
PAY_08611,CUST_1198,349.84,upi,card_declined,23,1525,2,13,11,0.846,0
PAY_08612,CUST_1385,883.18,upi,checkout_abandoned,15,53,0,0,0,0.75,1
PAY_08613,CUST_1304,1246.29,card,network_timeout,10,1154,1,5,5,1.0,1
PAY_08614,CUST_0781,3935.39,netbanking,card_declined,22,1958,0,0,0,0.75,1
PAY_08615,CUST_2030,1507.1,upi,card_declined,4,852,1,9,4,0.444,0
PAY_08616,CUST_1649,1296.04,card,network_timeout,7,1506,0,7,7,1.0,1
PAY_08617,CUST_1224,2288.08,card,network_timeout,14,415,0,7,5,0.714,0
PAY_08618,CUST_1891,1262.97,upi,checkout_abandoned,2,1182,1,10,6,0.6,1
PAY_08619,CUST_0624,12375.43,upi,card_declined,3,1000,2,13,11,0.846,1
PAY_08620,CUST_0213,1121.86,netbanking,checkout_abandoned,18,6,2,5,2,0.4,1
PAY_08621,CUST_0742,2506.17,card,checkout_abandoned,3,1812,2,8,8,1.0,0
PAY_08622,CUST_2220,3486.68,netbanking,network_timeout,4,269,0,9,9,1.0,1
PAY_08623,CUST_1809,1096.38,card,card_declined,21,134,2,13,12,0.923,0
PAY_08624,CUST_1471,2054.61,upi,checkout_abandoned,2,1490,0,2,0,0.0,0
PAY_08625,CUST_1416,1205.76,card,insufficient_funds,15,1789,2,7,5,0.714,0
PAY_08626,CUST_1624,2241.18,card,card_declined,16,507,2,12,6,0.5,1
PAY_08627,CUST_2309,1951.36,card,insufficient_funds,2,1468,2,4,4,1.0,1
PAY_08628,CUST_1317,1608.92,card,checkout_abandoned,13,770,1,5,2,0.4,0
PAY_08629,CUST_0815,714.15,card,insufficient_funds,9,1658,2,6,5,0.833,0
PAY_08630,CUST_0234,7994.41,netbanking,checkout_abandoned,10,1791,1,10,5,0.5,0
PAY_08631,CUST_0246,2877.45,card,network_timeout,7,1231,0,10,3,0.3,0
PAY_08632,CUST_1115,505.04,upi,network_timeout,1,701,1,1,1,1.0,1
PAY_08633,CUST_1622,1285.94,upi,card_declined,12,790,0,3,0,0.0,0
PAY_08634,CUST_0442,512.87,card,network_timeout,0,1118,0,12,6,0.5,1
PAY_08635,CUST_0401,3311.67,netbanking,card_declined,10,406,0,10,5,0.5,0
PAY_08636,CUST_1278,1768.9,netbanking,network_timeout,9,153,0,7,2,0.286,0
PAY_08637,CUST_0365,1805.88,netbanking,insufficient_funds,14,1461,2,6,6,1.0,0
PAY_08638,CUST_2254,917.5,netbanking,insufficient_funds,14,1071,2,14,6,0.429,0
PAY_08639,CUST_2157,1398.41,upi,network_timeout,18,1096,2,13,9,0.692,1
PAY_08640,CUST_1179,3378.85,wallet,card_declined,21,1548,1,6,5,0.833,0
PAY_08641,CUST_1933,4188.96,card,insufficient_funds,12,1025,2,5,3,0.6,0
PAY_08642,CUST_0523,3542.82,card,checkout_abandoned,14,495,0,13,10,0.769,0
PAY_08643,CUST_0357,519.99,upi,card_declined,12,4,2,5,4,0.8,0
PAY_08644,CUST_1264,1550.99,card,insufficient_funds,11,1252,2,6,5,0.833,0
PAY_08645,CUST_1928,2204.36,upi,insufficient_funds,14,1281,0,13,10,0.769,0
PAY_08646,CUST_0845,999.97,card,insufficient_funds,4,1269,1,1,1,1.0,1
PAY_08647,CUST_0564,477.39,card,checkout_abandoned,0,191,0,10,7,0.7,1
PAY_08648,CUST_2322,643.06,netbanking,card_declined,3,1761,0,10,8,0.8,1
PAY_08649,CUST_1105,5975.13,card,network_timeout,4,1947,0,5,5,1.0,0
PAY_08650,CUST_1066,693.93,card,network_timeout,14,780,2,2,1,0.5,1
PAY_08651,CUST_0673,1869.81,upi,insufficient_funds,2,72,0,12,9,0.75,0
PAY_08652,CUST_1993,1588.39,netbanking,checkout_abandoned,8,1932,1,11,4,0.364,0
PAY_08653,CUST_0544,1591.63,netbanking,checkout_abandoned,2,1397,2,12,5,0.417,0
PAY_08654,CUST_1205,1393.61,card,card_declined,3,1016,2,5,2,0.4,0
PAY_08655,CUST_0213,3384.13,netbanking,insufficient_funds,15,396,1,14,8,0.571,0
PAY_08656,CUST_0591,1852.02,upi,card_declined,9,71,0,11,8,0.727,0
PAY_08657,CUST_2421,1091.18,netbanking,card_declined,19,488,1,3,2,0.667,0
PAY_08658,CUST_1659,1875.47,card,network_timeout,17,167,0,7,4,0.571,0
PAY_08659,CUST_0608,647.75,card,network_timeout,5,362,2,4,3,0.75,1
PAY_08660,CUST_0048,2634.1,upi,insufficient_funds,1,1967,2,8,5,0.625,0
PAY_08661,CUST_0826,1043.95,upi,insufficient_funds,23,1475,0,2,2,1.0,0
PAY_08662,CUST_2042,1093.18,card,insufficient_funds,3,168,0,11,11,1.0,1
PAY_08663,CUST_1635,2713.46,upi,checkout_abandoned,16,1707,2,6,4,0.667,0
PAY_08664,CUST_2231,1299.44,upi,checkout_abandoned,14,1714,2,9,9,1.0,0
PAY_08665,CUST_1814,1359.31,card,card_declined,19,398,2,9,6,0.667,0
PAY_08666,CUST_1370,4580.88,upi,checkout_abandoned,13,2130,2,9,6,0.667,0
PAY_08667,CUST_2423,826.33,card,network_timeout,0,273,1,11,5,0.455,1
PAY_08668,CUST_0619,2681.82,netbanking,checkout_abandoned,3,1807,1,9,9,1.0,0
PAY_08669,CUST_0374,3847.43,upi,network_timeout,19,667,0,7,6,0.857,1
PAY_08670,CUST_0436,4578.19,upi,checkout_abandoned,14,876,2,8,5,0.625,1
PAY_08671,CUST_1505,10267.7,wallet,card_declined,18,953,2,9,4,0.444,0
PAY_08672,CUST_1804,1076.89,upi,insufficient_funds,15,503,2,12,11,0.917,0
PAY_08673,CUST_1768,898.92,card,checkout_abandoned,23,1832,1,7,2,0.286,0
PAY_08674,CUST_0537,3461.01,upi,card_declined,1,348,2,4,4,1.0,1
PAY_08675,CUST_1794,3818.97,wallet,card_declined,1,1327,0,3,3,1.0,1
PAY_08676,CUST_1278,956.19,card,checkout_abandoned,17,794,1,2,1,0.5,0
PAY_08677,CUST_2489,2652.84,upi,checkout_abandoned,1,2093,0,9,7,0.778,1
PAY_08678,CUST_2158,15913.25,card,checkout_abandoned,2,1059,1,11,11,1.0,0
PAY_08679,CUST_0331,1957.21,netbanking,checkout_abandoned,17,1905,0,4,3,0.75,0
PAY_08680,CUST_1911,3768.16,upi,checkout_abandoned,18,1026,0,8,8,1.0,1
PAY_08681,CUST_0253,6354.58,wallet,card_declined,20,1525,1,5,3,0.6,0
PAY_08682,CUST_0037,13340.22,upi,network_timeout,5,1337,0,13,5,0.385,0
PAY_08683,CUST_0460,2190.97,card,checkout_abandoned,16,796,0,13,9,0.692,1
PAY_08684,CUST_1759,4904.8,upi,checkout_abandoned,5,1710,2,14,11,0.786,0
PAY_08685,CUST_2220,957.9,wallet,card_declined,23,710,0,12,2,0.167,0
PAY_08686,CUST_0030,1836.19,card,card_declined,16,359,2,13,4,0.308,0
PAY_08687,CUST_2436,1259.39,card,checkout_abandoned,18,1455,1,8,7,0.875,0
PAY_08688,CUST_0811,398.33,upi,insufficient_funds,15,716,0,8,8,1.0,1
PAY_08689,CUST_0693,499.25,upi,card_declined,23,1543,0,4,3,0.75,0
PAY_08690,CUST_0936,2539.11,card,checkout_abandoned,6,1604,2,11,10,0.909,0
PAY_08691,CUST_0102,2579.35,card,network_timeout,18,1563,0,4,4,1.0,1
PAY_08692,CUST_1180,782.3,card,insufficient_funds,23,1925,2,5,5,1.0,0
PAY_08693,CUST_1775,6256.96,upi,card_declined,5,1681,0,14,12,0.857,0
PAY_08694,CUST_1638,740.67,upi,card_declined,9,1812,1,0,0,0.75,0
PAY_08695,CUST_1762,2211.35,upi,checkout_abandoned,16,2048,1,1,1,1.0,0
PAY_08696,CUST_2478,1291.23,netbanking,network_timeout,9,2093,0,11,11,1.0,0
PAY_08697,CUST_1318,1960.79,card,card_declined,16,94,2,10,5,0.5,0
PAY_08698,CUST_0443,3693.64,upi,insufficient_funds,4,1723,0,11,8,0.727,0
PAY_08699,CUST_0714,3299.13,card,card_declined,1,1870,2,7,5,0.714,0
PAY_08700,CUST_1679,3171.04,card,card_declined,1,2099,1,0,0,0.75,0
PAY_08701,CUST_1643,2863.12,upi,insufficient_funds,4,446,0,4,4,1.0,0
PAY_08702,CUST_0454,650.24,upi,network_timeout,19,2021,2,12,11,0.917,0
PAY_08703,CUST_1764,4461.17,wallet,card_declined,16,2139,0,9,7,0.778,0
PAY_08704,CUST_0832,770.71,card,insufficient_funds,8,1415,0,13,8,0.615,1
PAY_08705,CUST_0283,1653.61,card,network_timeout,16,838,1,0,0,0.75,0
PAY_08706,CUST_2036,1358.97,card,insufficient_funds,11,1524,1,4,2,0.5,0
PAY_08707,CUST_0769,2381.87,upi,card_declined,4,271,1,10,5,0.5,0
PAY_08708,CUST_0180,1221.42,card,card_declined,18,667,2,0,0,0.75,1
PAY_08709,CUST_2393,1585.62,netbanking,card_declined,0,1194,2,6,3,0.5,0
PAY_08710,CUST_0050,6572.41,netbanking,insufficient_funds,2,1941,2,13,12,0.923,0
PAY_08711,CUST_0530,638.64,upi,checkout_abandoned,6,975,0,2,1,0.5,1
PAY_08712,CUST_0901,1796.45,upi,card_declined,14,1510,2,1,1,1.0,1
PAY_08713,CUST_1385,738.22,card,checkout_abandoned,8,1218,1,9,9,1.0,1
PAY_08714,CUST_1100,3087.21,upi,checkout_abandoned,8,1936,2,3,1,0.333,0
PAY_08715,CUST_0760,1006.42,upi,card_declined,12,1901,0,2,2,1.0,0
PAY_08716,CUST_1030,1856.36,netbanking,card_declined,20,457,1,8,6,0.75,1
PAY_08717,CUST_1981,623.79,upi,card_declined,7,1011,2,9,4,0.444,0
PAY_08718,CUST_1467,5058.24,card,card_declined,9,797,2,12,10,0.833,0
PAY_08719,CUST_1130,1907.93,card,network_timeout,0,1431,1,1,0,0.0,0
PAY_08720,CUST_1838,2009.73,card,card_declined,22,183,1,11,4,0.364,0
PAY_08721,CUST_1211,3493.96,wallet,checkout_abandoned,20,520,0,10,9,0.9,1
PAY_08722,CUST_1607,661.44,netbanking,network_timeout,8,2013,1,10,9,0.9,1
PAY_08723,CUST_1619,1100.5,netbanking,checkout_abandoned,20,1722,1,3,2,0.667,1
PAY_08724,CUST_1846,2062.32,netbanking,checkout_abandoned,0,1751,0,12,7,0.583,0
PAY_08725,CUST_0820,439.64,card,network_timeout,1,1399,2,1,1,1.0,0
PAY_08726,CUST_1300,479.07,upi,checkout_abandoned,13,1647,1,10,9,0.9,0
PAY_08727,CUST_0547,933.12,upi,checkout_abandoned,13,1035,2,2,2,1.0,0
PAY_08728,CUST_1105,722.52,card,insufficient_funds,3,945,0,9,4,0.444,0
PAY_08729,CUST_0013,1367.11,upi,card_declined,12,921,0,6,6,1.0,1
PAY_08730,CUST_0328,2733.91,upi,insufficient_funds,3,24,2,2,2,1.0,1
PAY_08731,CUST_0807,3279.5,netbanking,card_declined,10,690,2,2,2,1.0,1
PAY_08732,CUST_2465,7654.66,card,network_timeout,11,2094,0,6,4,0.667,0
PAY_08733,CUST_1767,1767.71,netbanking,insufficient_funds,4,1668,2,5,4,0.8,0
PAY_08734,CUST_1642,2036.58,wallet,network_timeout,6,830,0,6,4,0.667,1
PAY_08735,CUST_2005,1764.53,wallet,checkout_abandoned,12,320,0,6,6,1.0,1
PAY_08736,CUST_0576,2325.65,card,insufficient_funds,13,535,2,0,0,0.75,0
PAY_08737,CUST_2468,2475.59,card,network_timeout,23,1317,1,6,3,0.5,1
PAY_08738,CUST_1719,3763.99,upi,insufficient_funds,15,1844,2,6,2,0.333,0
PAY_08739,CUST_1045,3752.24,card,checkout_abandoned,18,731,0,5,2,0.4,0
PAY_08740,CUST_1345,2727.21,card,network_timeout,21,445,2,3,0,0.0,0
PAY_08741,CUST_0854,6025.04,netbanking,card_declined,9,877,1,2,1,0.5,0
PAY_08742,CUST_1010,1838.95,card,checkout_abandoned,6,370,2,1,1,1.0,0
PAY_08743,CUST_2294,1103.55,card,card_declined,14,984,1,9,5,0.556,0
PAY_08744,CUST_1538,1257.78,wallet,checkout_abandoned,12,1018,0,8,6,0.75,0
PAY_08745,CUST_1298,1653.87,card,network_timeout,15,666,2,12,7,0.583,1
PAY_08746,CUST_0557,756.45,wallet,insufficient_funds,18,990,0,3,3,1.0,0
PAY_08747,CUST_2017,1101.96,card,checkout_abandoned,14,1276,1,6,4,0.667,1
PAY_08748,CUST_2430,723.19,card,checkout_abandoned,13,1911,2,2,2,1.0,0
PAY_08749,CUST_2012,2370.15,card,checkout_abandoned,19,1663,2,14,8,0.571,0
PAY_08750,CUST_1095,2388.93,card,network_timeout,8,2151,2,11,2,0.182,0
PAY_08751,CUST_2212,437.21,card,checkout_abandoned,4,1236,1,2,0,0.0,0
PAY_08752,CUST_1430,1066.65,netbanking,insufficient_funds,2,560,1,12,6,0.5,1
PAY_08753,CUST_0935,7751.9,wallet,checkout_abandoned,4,154,2,13,5,0.385,0
PAY_08754,CUST_0258,2979.07,card,checkout_abandoned,4,434,0,9,3,0.333,1
PAY_08755,CUST_1488,2588.96,card,card_declined,10,778,1,14,4,0.286,1
PAY_08756,CUST_2199,1058.0,upi,card_declined,0,1011,0,2,1,0.5,0
PAY_08757,CUST_2471,2265.09,upi,insufficient_funds,18,1243,0,4,3,0.75,0
PAY_08758,CUST_1702,1779.23,card,card_declined,14,954,1,9,7,0.778,0
PAY_08759,CUST_0757,951.6,card,insufficient_funds,6,709,2,8,3,0.375,0
PAY_08760,CUST_0249,1212.59,card,card_declined,12,1777,0,10,4,0.4,0
PAY_08761,CUST_1713,1234.65,upi,network_timeout,2,1312,2,14,11,0.786,1
PAY_08762,CUST_1070,547.08,card,card_declined,7,210,0,3,1,0.333,0
PAY_08763,CUST_1059,624.34,upi,insufficient_funds,11,1138,2,13,6,0.462,0
PAY_08764,CUST_0652,1534.51,card,checkout_abandoned,22,347,1,1,1,1.0,0
PAY_08765,CUST_0195,913.37,card,insufficient_funds,15,1704,0,6,4,0.667,0
PAY_08766,CUST_1211,1414.89,upi,insufficient_funds,12,442,1,6,3,0.5,0
PAY_08767,CUST_0970,498.21,card,checkout_abandoned,23,1133,0,12,9,0.75,0
PAY_08768,CUST_1041,3417.29,netbanking,checkout_abandoned,23,179,1,6,5,0.833,0
PAY_08769,CUST_0272,9508.35,upi,network_timeout,12,2031,0,12,8,0.667,0
PAY_08770,CUST_1942,4094.74,netbanking,card_declined,8,140,1,2,2,1.0,1
PAY_08771,CUST_1537,4446.93,upi,card_declined,8,1374,0,14,8,0.571,0
PAY_08772,CUST_1420,2970.36,card,checkout_abandoned,14,1112,0,2,2,1.0,1
PAY_08773,CUST_0140,2226.11,card,checkout_abandoned,18,131,0,8,3,0.375,1
PAY_08774,CUST_1104,1929.01,upi,checkout_abandoned,7,1922,0,7,5,0.714,1
PAY_08775,CUST_0882,866.03,upi,checkout_abandoned,20,884,0,1,0,0.0,1
PAY_08776,CUST_0436,3126.24,card,card_declined,22,1776,1,7,6,0.857,0
PAY_08777,CUST_2321,2981.28,card,insufficient_funds,13,995,1,13,7,0.538,0
PAY_08778,CUST_2364,1242.82,card,checkout_abandoned,6,417,0,8,7,0.875,1
PAY_08779,CUST_2329,2741.73,card,checkout_abandoned,7,618,1,10,9,0.9,0
PAY_08780,CUST_0759,1033.17,card,card_declined,4,311,2,14,13,0.929,0
PAY_08781,CUST_0433,1087.17,upi,network_timeout,6,883,1,4,1,0.25,1
PAY_08782,CUST_0156,3346.35,wallet,card_declined,15,1322,0,0,0,0.75,1
PAY_08783,CUST_1356,2540.11,card,checkout_abandoned,1,1182,1,10,7,0.7,0
PAY_08784,CUST_0742,1495.16,card,insufficient_funds,7,712,2,11,10,0.909,1
PAY_08785,CUST_2273,1362.95,card,checkout_abandoned,20,767,0,2,1,0.5,1
PAY_08786,CUST_0459,2070.12,card,card_declined,20,1092,0,5,4,0.8,1
PAY_08787,CUST_2352,414.56,upi,network_timeout,1,621,1,5,3,0.6,1
PAY_08788,CUST_0918,981.74,card,checkout_abandoned,2,1548,1,11,8,0.727,1
PAY_08789,CUST_2212,654.23,wallet,insufficient_funds,5,700,1,13,5,0.385,0
PAY_08790,CUST_2044,1817.15,netbanking,checkout_abandoned,1,1941,2,11,7,0.636,0
PAY_08791,CUST_1713,4300.29,upi,checkout_abandoned,13,536,2,4,3,0.75,0
PAY_08792,CUST_0946,2636.66,wallet,checkout_abandoned,0,404,0,9,6,0.667,1
PAY_08793,CUST_1849,1195.53,upi,insufficient_funds,5,2040,1,4,1,0.25,0
PAY_08794,CUST_1147,1022.76,wallet,checkout_abandoned,7,151,1,9,5,0.556,1
PAY_08795,CUST_2416,984.81,card,network_timeout,21,28,0,14,8,0.571,1
PAY_08796,CUST_1989,8912.73,wallet,network_timeout,19,492,0,9,5,0.556,1
PAY_08797,CUST_1412,1900.73,card,network_timeout,17,374,1,11,10,0.909,0
PAY_08798,CUST_1272,2111.9,card,network_timeout,22,1196,1,11,6,0.545,0
PAY_08799,CUST_0178,332.5,wallet,card_declined,23,1861,0,7,5,0.714,0
PAY_08800,CUST_1813,699.8,card,insufficient_funds,21,195,2,1,1,1.0,0
PAY_08801,CUST_2023,1737.5,card,card_declined,22,1118,0,14,11,0.786,1
PAY_08802,CUST_1207,1208.35,card,insufficient_funds,22,708,1,5,2,0.4,1
PAY_08803,CUST_1101,2002.17,card,card_declined,5,1679,2,13,3,0.231,0
PAY_08804,CUST_0862,1981.17,card,card_declined,7,660,2,12,6,0.5,0
PAY_08805,CUST_1335,2909.99,card,checkout_abandoned,11,654,2,10,6,0.6,0
PAY_08806,CUST_1258,403.51,upi,network_timeout,13,238,0,8,5,0.625,1
PAY_08807,CUST_2114,743.49,netbanking,card_declined,10,3,2,4,3,0.75,0
PAY_08808,CUST_2447,1662.12,card,checkout_abandoned,8,2116,1,2,0,0.0,0
PAY_08809,CUST_0749,1072.36,netbanking,checkout_abandoned,10,922,0,13,12,0.923,0
PAY_08810,CUST_0270,1404.34,upi,checkout_abandoned,16,1845,2,14,8,0.571,1
PAY_08811,CUST_1304,1964.05,netbanking,checkout_abandoned,17,2097,1,10,10,1.0,1
PAY_08812,CUST_2215,991.87,netbanking,checkout_abandoned,21,1280,0,14,11,0.786,1
PAY_08813,CUST_0552,2099.3,wallet,network_timeout,19,1186,0,3,0,0.0,0
PAY_08814,CUST_1565,2781.46,card,checkout_abandoned,3,1910,0,7,7,1.0,0
PAY_08815,CUST_0171,1896.2,upi,checkout_abandoned,4,1601,0,2,2,1.0,1
PAY_08816,CUST_2421,3203.9,wallet,insufficient_funds,11,617,0,7,2,0.286,0
PAY_08817,CUST_0350,316.46,upi,checkout_abandoned,20,2138,1,13,10,0.769,0
PAY_08818,CUST_0625,1126.32,card,checkout_abandoned,10,1824,0,4,3,0.75,0
PAY_08819,CUST_0645,3675.36,upi,checkout_abandoned,3,45,2,6,4,0.667,0
PAY_08820,CUST_0954,901.5,netbanking,checkout_abandoned,21,1466,2,7,4,0.571,0
PAY_08821,CUST_1944,808.75,card,insufficient_funds,14,83,2,6,6,1.0,0
PAY_08822,CUST_0275,1627.06,upi,insufficient_funds,21,504,0,14,8,0.571,0
PAY_08823,CUST_0350,1775.23,netbanking,network_timeout,8,1367,1,6,5,0.833,1
PAY_08824,CUST_0132,1173.55,upi,checkout_abandoned,20,1456,0,3,2,0.667,0
PAY_08825,CUST_0220,7866.76,card,checkout_abandoned,1,479,2,4,3,0.75,0
PAY_08826,CUST_1162,2263.65,upi,checkout_abandoned,17,1105,0,4,4,1.0,1
PAY_08827,CUST_0480,874.14,upi,checkout_abandoned,23,216,0,4,2,0.5,0
PAY_08828,CUST_0225,569.03,card,checkout_abandoned,22,1074,0,13,4,0.308,1
PAY_08829,CUST_1749,2489.91,upi,card_declined,11,557,1,7,3,0.429,0
PAY_08830,CUST_1507,857.72,card,checkout_abandoned,23,2008,1,5,2,0.4,0
PAY_08831,CUST_0149,10073.24,netbanking,card_declined,23,1717,1,2,2,1.0,1
PAY_08832,CUST_1410,2534.87,netbanking,network_timeout,3,841,0,14,11,0.786,1
PAY_08833,CUST_0920,2817.26,netbanking,card_declined,11,914,1,2,2,1.0,0
PAY_08834,CUST_2364,2196.22,upi,network_timeout,21,1983,0,5,3,0.6,1
PAY_08835,CUST_1779,4415.15,card,insufficient_funds,20,1875,0,10,5,0.5,0
PAY_08836,CUST_2279,264.88,upi,card_declined,13,1789,0,0,0,0.75,0
PAY_08837,CUST_1664,687.41,card,network_timeout,5,1179,0,4,1,0.25,0
PAY_08838,CUST_0738,4116.89,upi,checkout_abandoned,6,913,2,14,8,0.571,0
PAY_08839,CUST_1055,5978.98,card,card_declined,2,1325,0,0,0,0.75,0
PAY_08840,CUST_2311,670.03,upi,checkout_abandoned,13,1675,1,3,2,0.667,1
PAY_08841,CUST_1819,420.16,upi,card_declined,0,222,2,1,1,1.0,0
PAY_08842,CUST_0137,2058.14,card,card_declined,11,248,2,10,7,0.7,1
PAY_08843,CUST_0526,2654.13,card,card_declined,4,955,1,0,0,0.75,0
PAY_08844,CUST_1833,2025.25,card,network_timeout,12,1082,0,0,0,0.75,1
PAY_08845,CUST_1078,1716.15,card,checkout_abandoned,1,398,1,7,7,1.0,0
PAY_08846,CUST_1452,409.14,card,network_timeout,8,136,0,11,11,1.0,1
PAY_08847,CUST_1148,1333.46,netbanking,checkout_abandoned,8,1087,1,13,11,0.846,0
PAY_08848,CUST_0888,1502.4,netbanking,network_timeout,15,425,2,3,3,1.0,0
PAY_08849,CUST_0869,1160.9,wallet,checkout_abandoned,16,318,0,8,5,0.625,1
PAY_08850,CUST_2054,387.82,card,checkout_abandoned,16,772,0,12,7,0.583,1
PAY_08851,CUST_1140,2873.63,card,insufficient_funds,11,1971,0,10,4,0.4,0
PAY_08852,CUST_0884,3598.07,upi,card_declined,1,199,1,14,12,0.857,1
PAY_08853,CUST_2311,953.2,upi,card_declined,21,997,1,1,1,1.0,0
PAY_08854,CUST_1326,1551.17,upi,network_timeout,18,1925,0,0,0,0.75,1
PAY_08855,CUST_1791,1209.56,netbanking,network_timeout,16,9,2,10,9,0.9,1
PAY_08856,CUST_1714,1219.0,upi,card_declined,13,1891,0,5,5,1.0,1
PAY_08857,CUST_0664,2670.64,upi,checkout_abandoned,13,1694,1,11,10,0.909,0
PAY_08858,CUST_0670,2722.75,wallet,checkout_abandoned,20,10,1,10,6,0.6,1
PAY_08859,CUST_1280,4252.91,card,insufficient_funds,7,896,2,6,2,0.333,1
PAY_08860,CUST_0292,4182.59,netbanking,card_declined,15,216,1,14,11,0.786,1
PAY_08861,CUST_0794,1568.85,upi,card_declined,23,827,0,13,10,0.769,0
PAY_08862,CUST_1738,17487.22,card,insufficient_funds,23,2030,0,5,4,0.8,1
PAY_08863,CUST_0537,6219.87,wallet,checkout_abandoned,18,1806,0,0,0,0.75,0
PAY_08864,CUST_0465,1063.19,netbanking,network_timeout,17,7,1,14,7,0.5,1
PAY_08865,CUST_2367,1991.85,netbanking,card_declined,2,1775,2,14,13,0.929,0
PAY_08866,CUST_0531,367.56,card,network_timeout,10,2066,1,13,1,0.077,1
PAY_08867,CUST_1516,1839.68,card,card_declined,20,1387,1,0,0,0.75,0
PAY_08868,CUST_0500,6867.1,upi,insufficient_funds,5,1237,1,10,9,0.9,1
PAY_08869,CUST_2245,16656.99,card,insufficient_funds,8,1432,0,14,11,0.786,1
PAY_08870,CUST_1869,1633.56,card,network_timeout,15,1198,2,5,5,1.0,0
PAY_08871,CUST_1797,2353.0,card,network_timeout,23,518,1,11,11,1.0,0
PAY_08872,CUST_0787,2921.32,card,checkout_abandoned,11,76,2,8,4,0.5,0
PAY_08873,CUST_1591,8771.87,upi,card_declined,19,105,1,6,1,0.167,0
PAY_08874,CUST_1852,819.88,upi,checkout_abandoned,10,784,0,10,4,0.4,1
PAY_08875,CUST_1591,15062.33,card,card_declined,15,1596,1,8,3,0.375,0
PAY_08876,CUST_1419,1396.72,upi,insufficient_funds,19,1807,0,10,6,0.6,0
PAY_08877,CUST_1336,705.86,card,checkout_abandoned,21,482,0,3,2,0.667,0
PAY_08878,CUST_1268,1398.75,card,checkout_abandoned,22,699,2,4,2,0.5,1
PAY_08879,CUST_1450,941.86,upi,card_declined,20,24,2,9,7,0.778,0
PAY_08880,CUST_2261,2517.31,upi,network_timeout,10,1955,0,8,4,0.5,0
PAY_08881,CUST_0597,479.92,card,checkout_abandoned,2,346,1,5,5,1.0,0
PAY_08882,CUST_1445,2015.97,upi,checkout_abandoned,0,1112,2,12,11,0.917,0
PAY_08883,CUST_2046,3061.67,card,network_timeout,23,129,2,5,5,1.0,0
PAY_08884,CUST_0592,5894.7,upi,card_declined,21,1811,2,7,1,0.143,0
PAY_08885,CUST_0268,3102.7,card,network_timeout,7,1903,2,4,4,1.0,0
PAY_08886,CUST_2459,5611.43,upi,card_declined,1,1691,0,8,4,0.5,0
PAY_08887,CUST_1954,1108.77,upi,card_declined,14,387,0,8,6,0.75,1
PAY_08888,CUST_0776,2467.34,card,network_timeout,10,1001,2,4,4,1.0,1
PAY_08889,CUST_0159,302.52,upi,checkout_abandoned,11,2055,2,11,9,0.818,0
PAY_08890,CUST_1185,1643.12,netbanking,card_declined,7,1803,0,2,1,0.5,0
PAY_08891,CUST_1767,2452.7,card,checkout_abandoned,0,335,2,11,9,0.818,0
PAY_08892,CUST_0942,2636.82,upi,checkout_abandoned,8,1863,0,0,0,0.75,1
PAY_08893,CUST_1813,510.95,netbanking,checkout_abandoned,9,1043,1,3,3,1.0,1
PAY_08894,CUST_1848,1317.39,card,card_declined,15,2077,2,6,4,0.667,0
